age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41,Private,78410,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
34,Private,219619,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
74,Self-emp-inc,167537,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,United-States,>50K
20,Private,163003,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,0,0,15,United-States,<=50K
34,Private,241885,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,United-States,<=50K
32,Private,206051,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,35,United-States,<=50K
25,Federal-gov,366207,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,United-States,<=50K
47,Local-gov,242552,Some-college,10,Never-married,Protective-serv,Not-in-family,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,308279,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,21,United-States,<=50K
21,Private,170108,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,40,United-States,<=50K
22,Private,137862,Some-college,10,Never-married,Adm-clerical,Other-relative,Female,0,0,16,United-States,<=50K
45,Self-emp-not-inc,91044,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,15,United-States,<=50K
43,State-gov,241506,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,1506,0,36,United-States,<=50K
25,Private,395512,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Male,0,0,40,Mexico,<=50K
35,State-gov,172327,Bachelors,13,Separated,Exec-managerial,Not-in-family,Male,0,0,42,United-States,<=50K
57,Self-emp-not-inc,174760,Assoc-acdm,12,Married-spouse-absent,Farming-fishing,Unmarried,Male,0,0,40,United-States,<=50K
27,Local-gov,199471,Assoc-voc,11,Never-married,Tech-support,Own-child,Female,0,0,38,United-States,<=50K
36,State-gov,212143,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,20,United-States,>50K
27,Private,106758,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,45,United-States,<=50K
37,Private,232614,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,30,United-States,<=50K
50,Private,162632,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,United-States,<=50K
45,Private,421412,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,United-States,>50K
45,Private,114797,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
23,Private,245147,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,United-States,<=50K
21,Private,32616,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,1719,16,United-States,<=50K
47,Private,241832,9th,5,Married-spouse-absent,Handlers-cleaners,Unmarried,Male,0,0,40,El-Salvador,<=50K
30,Private,105908,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
54,Private,162238,Masters,14,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,United-States,>50K
45,Self-emp-not-inc,162923,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,United-States,<=50K
21,Private,123727,HS-grad,9,Never-married,Exec-managerial,Other-relative,Female,0,0,40,United-States,<=50K
36,Private,109133,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,281030,HS-grad,9,Never-married,Sales,Unmarried,Male,0,0,66,United-States,<=50K
18,Local-gov,152171,11th,7,Never-married,Protective-serv,Own-child,Male,0,0,10,United-States,<=50K
32,Private,193380,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,United-States,<=50K
33,Private,415706,5th-6th,3,Separated,Other-service,Unmarried,Female,0,0,40,Mexico,<=50K
25,Private,229287,Bachelors,13,Never-married,Exec-managerial,Other-relative,Female,0,0,25,United-States,<=50K
40,?,165309,7th-8th,4,Separated,?,Not-in-family,Female,0,0,8,United-States,<=50K
54,Private,96710,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Female,0,0,20,United-States,<=50K
37,Self-emp-not-inc,326400,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,30,United-States,<=50K
60,Private,206339,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
52,Local-gov,236497,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,<=50K
30,Private,118551,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Female,0,0,16,United-States,>50K
35,Private,170797,Bachelors,13,Divorced,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
27,Private,107236,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
49,Private,23776,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
59,Local-gov,140478,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
21,Private,85088,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,37,United-States,<=50K
32,Private,372692,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
24,Private,109307,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,45,United-States,<=50K
39,Private,112158,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,26,?,<=50K
32,Private,193231,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
23,Private,128604,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,48,South,<=50K
43,Private,175224,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,60,Nicaragua,<=50K
25,Private,256263,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
41,Private,197583,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,111772,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,40,United-States,>50K
27,Private,176683,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,60,United-States,<=50K
27,Private,176761,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,Nicaragua,<=50K
22,Private,336215,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Female,0,0,25,United-States,<=50K
47,Private,347025,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
30,Private,236543,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,68,United-States,<=50K
48,Private,162096,9th,5,Married-civ-spouse,Machine-op-inspct,Other-relative,Female,0,0,45,China,<=50K
35,Self-emp-not-inc,372525,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,United-States,<=50K
43,Private,208277,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,45,United-States,>50K
30,Private,216811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
33,Private,154981,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,1902,50,United-States,>50K
34,Private,182274,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,1887,40,United-States,>50K
30,Private,163604,Bachelors,13,Widowed,Prof-specialty,Unmarried,Female,0,0,55,United-States,>50K
61,Local-gov,177189,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,42,United-States,<=50K
38,Private,423616,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Female,0,0,36,United-States,>50K
34,Private,215047,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,45,United-States,<=50K
39,Private,115289,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,France,>50K
63,Self-emp-not-inc,179400,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,2290,0,20,United-States,<=50K
32,Private,231263,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,United-States,<=50K
50,Self-emp-not-inc,64667,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Female,0,0,60,Vietnam,<=50K
20,Private,235442,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,35,United-States,<=50K
61,Private,149981,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,2414,0,5,United-States,<=50K
45,Private,161819,11th,7,Separated,Adm-clerical,Unmarried,Female,0,0,25,United-States,<=50K
37,Self-emp-not-inc,107410,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
26,Private,341353,Bachelors,13,Never-married,Other-service,Other-relative,Male,0,0,15,United-States,<=50K
44,Self-emp-not-inc,567788,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,Mexico,<=50K
52,Private,129177,Bachelors,13,Widowed,Other-service,Not-in-family,Female,0,2824,20,United-States,>50K
18,Private,365683,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,16,United-States,<=50K
21,Private,199419,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,75435,HS-grad,9,Divorced,Craft-repair,Unmarried,Male,0,0,30,United-States,<=50K
22,?,287988,Some-college,10,Never-married,?,Not-in-family,Male,0,0,15,United-States,<=50K
52,Private,379682,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Female,0,0,20,United-States,>50K
32,Private,178623,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,?,<=50K
42,Private,185764,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,60,United-States,<=50K
47,Private,122026,Assoc-voc,11,Divorced,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
34,Self-emp-not-inc,101266,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,62,United-States,<=50K
36,Private,161141,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
48,Private,41504,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,>50K
26,Private,288959,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,36,United-States,<=50K
27,Private,34273,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Female,0,1876,36,Canada,<=50K
39,Self-emp-not-inc,326400,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,United-States,<=50K
33,Private,191385,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,Canada,<=50K
24,Private,59146,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,United-States,<=50K
39,State-gov,343646,Bachelors,13,Divorced,Protective-serv,Not-in-family,Male,0,0,40,Mexico,>50K
24,Private,585203,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,7688,0,45,United-States,>50K
44,Private,211759,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Puerto-Rico,<=50K
20,Private,123901,HS-grad,9,Never-married,Craft-repair,Own-child,Female,0,0,40,United-States,<=50K
24,Private,235071,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,>50K
52,Private,144361,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,1902,40,United-States,>50K
29,Private,29974,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
49,Local-gov,193960,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,United-States,>50K
19,Private,323421,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,United-States,<=50K
23,Local-gov,162551,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,35,China,<=50K
52,Private,235307,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
56,Private,271795,11th,7,Divorced,Craft-repair,Not-in-family,Male,0,0,49,United-States,<=50K
33,Private,333701,Assoc-voc,11,Never-married,Other-service,Unmarried,Male,0,0,40,United-States,<=50K
24,Federal-gov,312017,Some-college,10,Never-married,Exec-managerial,Own-child,Male,0,0,40,United-States,<=50K
33,Private,178429,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
35,Private,32220,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Female,0,0,60,United-States,<=50K
61,Private,195453,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,>50K
63,Self-emp-inc,38472,Some-college,10,Widowed,Sales,Not-in-family,Female,14084,0,60,United-States,>50K
25,Private,289980,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,35,United-States,<=50K
36,Private,356838,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,Canada,<=50K
34,Private,386877,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
44,Local-gov,254134,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Male,0,0,40,United-States,<=50K
19,Private,148644,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
60,Local-gov,98350,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,60,Philippines,<=50K
24,Private,117167,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,53,United-States,<=50K
62,Private,200332,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
28,Private,242482,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
27,Private,252506,Some-college,10,Divorced,Exec-managerial,Own-child,Female,0,0,40,United-States,<=50K
42,Private,136177,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,38,United-States,<=50K
23,Private,346480,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,50,United-States,<=50K
35,Private,56201,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,Mexico,<=50K
46,Private,154405,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,45,United-States,<=50K
19,?,192773,Some-college,10,Never-married,?,Own-child,Female,0,0,35,United-States,<=50K
40,Private,71738,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,46,United-States,>50K
30,Private,53285,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,52,United-States,>50K
27,Private,214858,10th,6,Married-civ-spouse,Craft-repair,Other-relative,Male,0,0,55,United-States,<=50K
41,Private,225892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,United-States,>50K
61,Private,95929,9th,5,Divorced,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
39,Private,149943,Masters,14,Never-married,Sales,Not-in-family,Male,0,0,40,China,<=50K
57,Private,372967,10th,6,Divorced,Adm-clerical,Other-relative,Female,0,0,70,Germany,<=50K
33,Private,135312,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,United-States,>50K
32,Private,76773,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
41,Private,65372,Doctorate,16,Divorced,Sales,Unmarried,Female,0,0,50,United-States,>50K
19,Private,196119,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,35,United-States,<=50K
53,Private,48413,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
62,Private,97017,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,<=50K
31,Private,327825,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,2238,40,United-States,<=50K
56,Private,198388,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
23,Private,420973,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
36,Private,162164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,44,United-States,<=50K
32,Private,170154,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,Female,25236,0,50,United-States,>50K
27,Private,220754,Doctorate,16,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
39,Private,356838,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,12,United-States,<=50K
33,Self-emp-not-inc,173495,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,<=50K
43,Private,336513,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,United-States,>50K
50,Private,133963,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,35,United-States,<=50K
27,Private,118230,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
54,Private,99434,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
31,Private,113838,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
24,Private,278130,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,205072,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,48,United-States,<=50K
68,Without-pay,174695,Some-college,10,Married-spouse-absent,Farming-fishing,Unmarried,Female,0,0,25,United-States,<=50K
48,Private,131826,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
44,State-gov,144125,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
58,Private,169611,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,<=50K
36,Private,139743,Some-college,10,Widowed,Prof-specialty,Own-child,Female,0,0,40,United-States,<=50K
30,Private,167790,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
38,Private,277022,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,Columbia,<=50K
50,Private,200783,7th-8th,4,Divorced,Craft-repair,Not-in-family,Male,0,0,60,United-States,<=50K
49,Private,149210,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
28,Private,188064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,Canada,<=50K
26,Private,130931,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
66,Federal-gov,38621,Assoc-voc,11,Widowed,Other-service,Unmarried,Female,3273,0,40,United-States,<=50K
35,Self-emp-not-inc,176101,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,80,United-States,>50K
33,Self-emp-not-inc,155151,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,1740,50,United-States,<=50K
22,Private,50058,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,United-States,<=50K
57,Self-emp-not-inc,181031,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
17,Private,132755,11th,7,Never-married,Sales,Own-child,Male,0,0,15,United-States,<=50K
47,Self-emp-not-inc,166894,Some-college,10,Divorced,Prof-specialty,Unmarried,Female,0,0,40,United-States,<=50K
22,Private,326334,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,0,35,United-States,<=50K
30,Private,246439,Some-college,10,Divorced,Adm-clerical,Unmarried,Male,0,0,40,United-States,<=50K
18,Private,205004,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,26,United-States,<=50K
29,Private,177413,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,>50K
37,Private,280282,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Female,0,0,24,United-States,>50K
27,Private,31659,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1887,60,United-States,>50K
23,Private,187513,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,32,United-States,<=50K
